transcript_name	Gene_name	RAL-486-Unchallenged
NM_001103610	Traf4	0.162
NM_001103618	CG14023	0.504
NM_001103619	nompC	-1.070
NM_001103623	Tsp26A	0.671
NM_001103624	slmo	4.654
NM_001103625	CG34179	2.287
NM_001103627	CG34380	-0.370
NM_001103629	CG31638	2.071
NM_001103632	CG31635	1.704
NM_001103633	CG34310	3.532
NM_001103634	CG34310	0.837
NM_001103635	Nhe3	4.426
NM_001103640	CG4495	3.413
NM_001103644	Rapgap1	1.153
NM_001103645	Snoo	1.432
NM_001103646	Snoo	0.564
NM_001103647	Snoo	0.756
NM_001103650	Btk29A	0.541
NM_001103651	Btk29A	0.946
NM_001103652	lmg	0.793
NM_001103653	lmg	0.914
NM_001103654	CG34441	0.787
NM_001103655	CG34441	0.914
NM_001103656	Hnf4	4.358
NM_001103657	CG34398	0.795
NM_001103658	CG34398	1.161
NM_001103659	CG31886	3.509
NM_001103663	jp	2.060
NM_001103664	CG34183	2.266
NM_001103667	CG34159	4.375
NM_001103680	CG34163	3.201
NM_001103683	nub	4.367
NM_001103686	CG6043	3.479
NM_001103687	CG6043	3.583
NM_001103689	kuz	-0.408
NM_001103690	kuz	-0.400
NM_001103697	CG17912	2.117
NM_001103699	CG34313	2.408
NM_001103703	Fas3	2.728
NM_001103704	Fas3	2.888
NM_001103707	Pde11	3.043
NM_001103709	CG10492	1.373
NM_001103713	sick	1.539
NM_001103714	rtGEF	1.869
NM_001103715	rtGEF	2.514
NM_001103718	CG42748	3.857
NM_001103719	CG42748	3.315
NM_001103720	CG42748	2.985
NM_001103722	Nipped-A	0.890
NM_001103723	CG34200	5.372
NM_001103726	CG34212	6.969
NM_001103728	jing	0.406
NM_001103729	jing	0.357
NM_001103730	jing	0.161
NM_001103732	Epac	2.003
NM_001103734	CG34215	3.100
NM_001103735	mim	2.046
NM_001103740	CG43340	3.520
NM_001103744	CG12824	5.023
NM_001103746	CG12821	1.909
NM_001103749	Dgk	-0.313
NM_001103750	Dgk	-0.225
NM_001103751	CG30381	1.824
NM_001103755	CG2906	1.162
NM_001103756	ACC	5.148
NM_001103757	ACC	5.115
NM_001103758	Lpin	5.534
NM_001103767	Pkn	3.610
NM_001103768	Drep-2	-0.384
NM_001103770	Pdk	4.726
NM_001103772	Not1	3.715
NM_001103773	Not1	3.693
NM_001103774	Not1	3.796
NM_001103775	CG12929	2.299
NM_001103778	hebe	7.220
NM_001103779	TER94	6.297
NM_001103780	TER94	6.267
NM_001103781	Pka-R2	3.493
NM_001103782	Pka-R2	3.175
NM_001103783	CG34220	11.476
NM_001103784	magu	3.728
NM_001103790	CG11883	0.523
NM_001103791	CG7220	5.960
NM_001103792	CG30015	3.832
NM_001103793	CG30015	4.212
NM_001103800	tou	0.938
NM_001103801	CG9003	2.158
NM_001103802	CG9003	2.823
NM_001103803	CG9003	2.851
NM_001103804	CG34228	3.804
NM_001103805	pyr	2.805
NM_001103809	CG13185	0.577
NM_001103810	CG34231	1.194
NM_001103811	CG13177	4.567
NM_001103812	CG34232	6.337
NM_001103813	CG34232	5.981
NM_001103816	CG8834	8.555
NM_001103817	Dyb	2.192
NM_001103822	CG17574	7.053
NM_001103823	CG17574	7.093
NM_001103824	CG17574	7.319
NM_001103826	CG34439	5.700
NM_001103827	CG34439	4.427
NM_001103831	CG42319	0.929
NM_001103832	CG33156	1.773
NM_001103833	CG34236	4.677
NM_001103834	cg	2.960
NM_001103835	cg	2.879
NM_001103836	cg	2.895
NM_001103837	Shroom	3.387
NM_001103848	CG10249	2.807
NM_001103849	Rpb12	4.694
NM_001103850	trpm	2.697
NM_001103852	CG43223	0.059
NM_001103855	CG43223	0.065
NM_001103859	CG12963	6.790
NM_001103860	CG12963	6.725
NM_001103862	Gpo-1	4.494
NM_001103863	sli	0.008
NM_001103864	sli	0.114
NM_001103866	Nox	1.304
NM_001103871	CG30463	4.461
NM_001103872	CG30463	4.493
NM_001103873	CG30463	4.251
NM_001103876	unc-104	0.705
NM_001103880	Pkc53E	0.142
NM_001103882	mute	0.584
NM_001103884	CG34191	4.675
NM_001103885	CG30460	0.468
NM_001103888	CG34194	5.159
NM_001103889	MESR4	1.151
NM_001103890	CG34195	1.714
NM_001103891	Mapmodulin	4.140
NM_001103892	CG34386	2.581
NM_001103893	CG5098	0.700
NM_001103895	CG30118	4.879
NM_001103896	CG30118	4.815
NM_001103897	CG10924	2.450
NM_001103901	l(2)03709	5.965
NM_001103902	l(2)03709	5.807
NM_001103903	l(2)03709	5.916
NM_001103904	CG15118	3.870
NM_001103905	endoB	-0.024
NM_001103906	endoB	0.029
NM_001103907	hts	3.323
NM_001103908	CalpA	2.168
NM_001103909	CG34198	6.265
NM_001103917	Ipk1	1.408
NM_001103918	otp	-0.318
NM_001103919	RIC-3	1.737
NM_001103921	RIC-3	1.864
NM_001103924	CG4266	2.861
NM_001103925	Rgk3	0.961
NM_001103926	Rgk3	0.431
NM_001103927	CG34203	5.928
NM_001103929	CG10320	6.512
NM_001103930	CG10320	6.135
NM_001103936	Vrp1	2.718
NM_001103939	Oatp58Dc	1.652
NM_001103942	pgc	2.531
NM_001103947	px	3.001
NM_001103953	stl	2.817
NM_001103955	CG42678	1.930
NM_001103956	CG42678	2.082
NM_001103961	CG34423	3.896
NM_001103962	CG34424	1.919
NM_001103963	CG3530	2.852
NM_001103966	wmd	3.415
NM_001103967	Sesn	4.437
NM_001103968	Sesn	4.438
NM_001103969	CG34213	2.581
NM_001103970	Unc-89	2.425
NM_001103979	NKAIN	3.658
NM_001103981	CG2765	4.888
NM_001103982	CG2765	4.801
NM_001103983	CG30424	4.123
NM_001103984	CG30424	4.268
NM_001103985	CG30424	3.403
NM_001103986	p130CAS	4.365
NM_001103992	klar	4.272
NM_001103993	klar	3.437
NM_001103997	Glut1	2.262
NM_001103998	Glut1	2.070
NM_001103999	Glut1	2.039
NM_001104004	CG12004	4.872
NM_001104005	CG7971	2.578
NM_001104007	CG1887	0.314
NM_001104016	CG11486	4.533
NM_001104017	CG11486	4.337
NM_001104018	CG11486	4.268
NM_001104019	CG11537	3.461
NM_001104020	CG11537	3.584
NM_001104022	kst	5.187
NM_001104024	CG32264	2.983
NM_001104026	enc	1.301
NM_001104027	enc	1.294
NM_001104028	ens	4.270
NM_001104031	Cip4	3.669
NM_001104032	CG15019	5.514
NM_001104033	DOR	4.653
NM_001104034	DOR	4.423
NM_001104035	CG11357	1.625
NM_001104036	CG11357	1.477
NM_001104055	CG10274	1.815
NM_001104057	form3	1.411
NM_001104059	lqf	4.651
NM_001104063	Ank2	0.081
NM_001104064	Ank2	0.955
NM_001104065	Ank2	-1.127
NM_001104066	Ank2	-0.716
NM_001104068	Ank2	-1.150
NM_001104069	Ank2	-1.180
NM_001104070	pbl	1.476
NM_001104071	Ect4	5.388
NM_001104074	Ect4	5.412
NM_001104075	Ect4	5.520
NM_001104079	CG7112	2.545
NM_001104084	TrpA1	2.429
NM_001104085	Argk	9.014
NM_001104086	Argk	8.827
NM_001104090	MTF-1	3.485
NM_001104091	MTF-1	3.534
NM_001104092	MTF-1	3.788
NM_001104094	I-2	3.899
NM_001104096	CG14164	0.259
NM_001104097	CG6709	0.259
NM_001104098	nudE	3.925
NM_001104099	nudE	3.732
NM_001104107	CG32068	7.196
NM_001104112	CG32082	0.937
NM_001104113	CG32082	1.180
NM_001104116	CG14132	1.937
NM_001104125	CG34242	3.225
NM_001104126	CG12520	0.573
NM_001104130	stv	4.328
NM_001104136	ome	5.540
NM_001104138	CG10006	1.734
NM_001104140	CG12355	2.728
NM_001104141	CG34452	2.772
NM_001104143	Mbs	3.256
NM_001104144	Mbs	2.732
NM_001104145	Mbs	2.614
NM_001104146	l(3)72Do	2.509
NM_001104153	Abl	0.968
NM_001104159	Nc73EF	5.690
NM_001104160	Exn	3.040
NM_001104163	CG34250	2.768
NM_001104168	Sgf11	2.009
NM_001104170	blos3	2.330
NM_001104173	fz2	2.496
NM_001104176	Shal	-0.132
NM_001104179	CG32425	0.910
NM_001104189	CG11247	2.039
NM_001104190	srpk79D	-0.278
NM_001104191	Ten-m	-0.330
NM_001104193	CG6838	4.333
NM_001104194	CG6838	4.447
NM_001104196	SPoCk	3.323
NM_001104197	Arf79F	7.517
NM_001104198	Arf79F	7.545
NM_001104210	CG9853	3.639
NM_001104218	CG31550	2.908
NM_001104219	CG2911	2.030
NM_001104222	CG1208	6.765
NM_001104224	Gasp	2.933
NM_001104225	CG10277	4.503
NM_001104227	Alh	1.536
NM_001104228	Alh	1.545
NM_001104232	CG18748	5.425
NM_001104233	CG18748	5.478
NM_001104237	CG7900	3.003
NM_001104240	CG34301	5.904
NM_001104241	pyd	2.629
NM_001104242	pyd	1.640
NM_001104243	skap	5.656
NM_001104253	CG8176	2.354
NM_001104254	CG8176	2.298
NM_001104255	Dh44	-3.554
NM_001104257	Pnn	1.492
NM_001104259	CG9471	4.261
NM_001104262	CG12945	3.293
NM_001104264	Glut4EF	1.000
NM_001104268	Rfx	0.050
NM_001104270	CG14688	3.722
NM_001104272	CG6567	4.677
NM_001104274	Ugt86Dd	4.765
NM_001104275	cu	3.707
NM_001104276	cu	3.365
NM_001104277	cu	3.843
NM_001104280	CG18765	2.284
NM_001104281	ClC-a	3.275
NM_001104282	ClC-a	3.197
NM_001104284	CG12213	2.556
NM_001104285	CG3532	2.135
NM_001104289	CG6225	0.695
NM_001104290	CG14394	2.413
NM_001104291	CG14394	2.253
NM_001104292	CG14394	2.846
NM_001104293	CG31342	2.104
NM_001104294	CG31342	2.029
NM_001104302	f-cup	2.364
NM_001104303	f-cup	2.596
NM_001104304	f-cup	2.843
NM_001104307	CG34383	-0.962
NM_001104314	CCHa1	2.466
NM_001104315	Abi	2.884
NM_001104316	cv-c	2.094
NM_001104318	cv-c	2.205
NM_001104322	stumps	1.658
NM_001104323	CG43162	2.562
NM_001104324	btsz	2.068
NM_001104325	Rrp6	2.596
NM_001104326	CG6966	2.437
NM_001104331	CG6171	2.778
NM_001104342	CG6006	1.044
NM_001104343	CG8925	3.853
NM_001104344	Fas1	2.038
NM_001104348	CG31269	3.402
NM_001104363	Xrp1	7.641
NM_001104364	gukh	1.965
NM_001104369	Ire1	2.767
NM_001104371	CG4562	5.710
NM_001104373	cic	2.112
NM_001104374	CG4360	2.180
NM_001104376	CG15923	-0.434
NM_001104377	Lrrk	0.538
NM_001104378	CG17838	0.078
NM_001104379	CG17838	0.629
NM_001104380	CG31191	0.939
NM_001104381	CG5630	3.644
NM_001104382	CG10825	0.486
NM_001104383	CG5802	4.173
NM_001104384	SNF4Agamma	5.209
NM_001104385	SNF4Agamma	4.953
NM_001104386	mod(mdg4)	3.733
NM_001104387	mod(mdg4)	3.689
NM_001104388	mod(mdg4)	3.622
NM_001104392	CASK	2.400
NM_001104393	CASK	3.029
NM_001104400	CG34288	6.233
NM_001104402	CG34376	4.286
NM_001104403	CG31158	1.622
NM_001104404	CG31158	1.539
NM_001104406	CG6982	1.200
NM_001104407	CG6982	1.269
NM_001104408	CG17618	1.269
NM_001104409	CG7029	3.493
NM_001104410	CG7029	3.652
NM_001104411	CG7029	3.642
NM_001104414	Ir	4.790
NM_001104420	Pli	2.637
NM_001104422	sba	1.599
NM_001104423	sba	1.706
NM_001104424	CG31140	-1.145
NM_001104426	CG13604	2.572
NM_001104427	CG13604	2.637
NM_001104428	CG13604	2.410
NM_001104435	CG6422	3.145
NM_001104437	CG11791	4.605
NM_001104439	CG34349	2.949
NM_001104441	CG9996	0.934
NM_001104442	CG13650	0.629
NM_001104443	vig2	6.216
NM_001104446	CHKov1	3.623
NM_001104447	CHKov1	3.732
NM_001104448	CHKov1	4.265
NM_001104449	CHKov1	2.034
NM_001104450	jigr1	1.815
NM_001104451	jigr1	2.030
NM_001104452	CG5028	5.454
NM_001104453	CG5028	5.423
NM_001104454	CG5028	5.382
NM_001104456	LpR2	3.873
NM_001104457	LpR2	3.967
NM_001104458	LpR2	4.074
NM_001104459	LpR2	3.785
NM_001104460	LpR2	4.028
NM_001104461	LpR1	4.169
NM_001104462	LpR1	4.043
NM_001104463	LpR1	4.267
NM_001104464	LpR1	4.221
NM_001104469	sda	3.330
NM_001104472	spz	0.937
NM_001104473	CG6051	4.234
NM_001104475	CG34293	3.813
NM_001104476	woc	2.694
NM_001104480	CG4951	0.923
NM_001104487	CG1646	3.029
NM_001104488	CG1646	2.688
NM_001104491	Doa	4.169
NM_001104494	CG14507	-4.448
NM_001104507	CG34317	3.746
NM_001104512	tmod	3.180
NM_001104519	CG34347	-1.071
NM_001104522	heph	0.779
NM_001104523	heph	0.978
NM_001104524	heph	-0.132
NM_001144135	Fis1	5.468
NM_001144136	Fis1	5.559
NM_001144137	Fis1	4.543
NM_001144138	Pld	4.476
NM_001144140	CG30503	1.901
NM_001144141	kappaB-Ras	1.901
NM_001144146	CG2121	0.420
NM_001144148	Cirl	3.179
NM_001144149	CG8740	2.017
NM_001144151	CG8008	3.586
NM_001144152	Camta	-0.438
NM_001144153	Camta	-0.532
NM_001144154	Camta	-0.470
NM_001144155	Updo	4.177
NM_001144157	dila	-1.694
NM_001144158	Pal1	2.077
NM_001144159	KCNQ	5.053
NM_001144160	KCNQ	5.004
NM_001144161	Syb	7.112
NM_001144162	Syb	6.945
NM_001144164	CAP	4.184
NM_001144165	CAP	3.769
NM_001144166	CAP	3.751
NM_001144167	CAP	4.025
NM_001144168	CAP	4.357
NM_001144169	CAP	3.253
NM_001144170	metro	0.389
NM_001144171	metro	0.334
NM_001144172	CG42336	6.080
NM_001144177	CG42321	3.128
NM_001144178	CG42321	2.835
NM_001144179	CG42321	3.049
NM_001144180	CG42321	3.125
NM_001144181	CG42321	2.971
NM_001144182	CG42321	3.252
NM_001144183	CG42321	3.094
NM_001144184	CG42321	2.858
NM_001144185	shot	3.522
NM_001144186	shot	3.496
NM_001144187	shot	3.447
NM_001144188	shot	3.504
NM_001144189	shot	3.478
NM_001144190	CG13349	4.985
NM_001144191	CG13349	5.049
NM_001144192	CG13349	5.086
NM_001144194	cg	2.701
NM_001144195	Ih	1.090
NM_001144196	Ih	1.077
NM_001144197	Ih	-0.446
NM_001144200	trpm	2.684
NM_001144201	trpm	2.746
NM_001144202	ATPCL	5.420
NM_001144203	CG8446	6.040
NM_001144204	CG8446	4.282
NM_001144205	CG42372	3.701
NM_001144207	Vha44	6.672
NM_001144212	CG15609	2.548
NM_001144213	CG30460	0.401
NM_001144214	CG30460	0.644
NM_001144215	CG30456	5.284
NM_001144216	mbl	0.821
NM_001144217	mbl	-1.069
NM_001144218	Patronin	2.616
NM_001144219	Patronin	2.654
NM_001144220	CG42239	6.134
NM_001144221	CG4975	1.053
NM_001144222	CG4975	1.631
NM_001144223	CG4984	1.053
NM_001144224	olf186-F	1.820
NM_001144227	CG5189	2.066
NM_001144228	CG42306	4.260
NM_001144229	CG42306	4.488
NM_001144231	CG42351	1.415
NM_001144232	CG42351	1.672
NM_001144233	CG42351	1.498
NM_001144234	sano	-0.425
NM_001144235	abba	3.062
NM_001144237	ena	0.678
NM_001144238	CG10737	4.088
NM_001144239	CG10737	4.288
NM_001144240	CG10737	4.135
NM_001144241	CG10737	4.238
NM_001144242	CG10737	4.244
NM_001144243	CG10737	4.303
NM_001144244	CG10737	4.216
NM_001144245	CG10737	4.225
NM_001144246	Fak56D	1.691
NM_001144247	Fak56D	2.146
NM_001144249	Cpr57A	1.344
NM_001144251	CG42672	3.173
NM_001144252	CG42672	3.056
NM_001144253	CG42672	3.032
NM_001144254	CG42672	3.101
NM_001144256	Sdc	3.975
NM_001144257	Sdc	3.959
NM_001144258	CG42363	2.948
NM_001144259	CG42362	2.951
NM_001144261	CG42381	3.984
NM_001144262	CG42379	3.984
NM_001144263	CG42379	3.994
NM_001144264	CG42380	3.984
NM_001144265	CG42380	3.994
NM_001144268	CG3700	0.938
NM_001144269	MED23	0.938
NM_001144271	CG42241	1.513
NM_001144272	CG5431	4.488
NM_001144273	CG30183	0.783
NM_001144278	Mlp60A	5.409
NM_001144279	bs	-0.186
NM_001144280	slik	3.755
NM_001144286	Nurf-38	6.662
NM_001144289	kis	1.841
NM_001144295	CG42371	4.588
NM_001144297	Slh	2.560
NM_001144298	CG3214	5.810
NM_001144300	lilli	2.304
NM_001144301	lilli	2.090
NM_001144302	lilli	2.290
NM_001144303	lilli	1.961
NM_001144304	Rrp1	0.700
NM_001144305	CG3558	2.903
NM_001144306	CG3523	6.054
NM_001144307	pgant4	4.958
NM_001144308	tim	4.234
NM_001144310	Shaw	1.869
NM_001144311	capu	3.673
NM_001144312	capu	3.586
NM_001144313	capu	4.218
NM_001144314	capu	3.795
NM_001144315	capu	3.647
NM_001144317	CG10039	5.605
NM_001144319	Tfb5	4.323
NM_001144320	vri	4.315
NM_001144321	slmo	4.309
NM_001144322	CG34179	4.309
NM_001144323	CG12393	3.153
NM_001144324	Kr-h1	2.463
NM_001144325	Gef26	0.846
NM_001144326	Gef26	0.806
NM_001144328	CG9527	7.145
NM_001144329	Nhe3	4.235
NM_001144332	uif	0.120
NM_001144334	CG5171	1.638
NM_001144335	CG13796	2.589
NM_001144336	pes	5.275
NM_001144337	Tsp29Fb	9.153
NM_001144339	CG13124	4.745
NM_001144342	CG31869	-0.577
NM_001144343	CG31869	-0.406
NM_001144344	Pde1c	2.437
NM_001144345	Pde1c	1.921
NM_001144346	Pde1c	2.305
NM_001144347	Pde1c	5.487
NM_001144348	Pde1c	1.962
NM_001144349	Sfmbt	1.336
NM_001144350	CG31855	2.657
NM_001144354	osp	0.481
NM_001144356	CG42231	0.738
NM_001144357	CG42389	1.528
NM_001144361	CLIP-190	3.503
NM_001144362	CLIP-190	3.454
NM_001144367	CG10600	2.774
NM_001144371	CG31688	2.885
NM_001144372	CG31678	1.962
NM_001144373	CG42238	-0.088
NM_001144374	CG42238	-0.405
NM_001144375	Nhe2	3.931
NM_001144376	Nhe2	3.207
NM_001144377	Nhe2	3.831
NM_001144378	Nhe2	3.261
NM_001144379	Nhe2	3.875
NM_001144380	CG8671	3.341
NM_001144383	CG2177	3.783
NM_001144385	eIF4G	5.380
NM_001144386	CG6845	2.996
NM_001144387	CG6845	3.095
NM_001144388	p130CAS	4.536
NM_001144389	p130CAS	4.512
NM_001144390	RhoGEF3	0.910
NM_001144391	RhoGEF3	0.995
NM_001144394	Atac3	0.959
NM_001144395	CG13896	1.374
NM_001144396	Cpr62Ba	2.793
NM_001144400	CG15822	0.147
NM_001144401	mRpL23	3.151
NM_001144403	MEP-1	3.069
NM_001144404	CG42245	3.101
NM_001144405	CG42303	0.314
NM_001144406	Mrtf	2.122
NM_001144407	Mrtf	2.153
NM_001144408	BtbVII	2.781
NM_001144409	CG10359	2.520
NM_001144410	CG10359	2.498
NM_001144415	CG10625	0.870
NM_001144416	CG10625	1.052
NM_001144417	CG10625	0.994
NM_001144419	sinu	1.852
NM_001144421	PGRP-LD	2.242
NM_001144423	CG8620	-0.078
NM_001144427	CG42307	2.251
NM_001144428	CG42307	2.256
NM_001144429	CG42307	4.088
NM_001144430	mus312	2.251
NM_001144431	CG7546	3.585
NM_001144432	CG7546	3.449
NM_001144435	CG7504	-0.263
NM_001144438	Idh	7.431
NM_001144439	Idh	7.528
NM_001144440	Unr	1.384
NM_001144452	smg	0.414
NM_001144453	smg	0.818
NM_001144454	CG3552	2.198
NM_001144455	CG32043	-0.169
NM_001144457	Naa60	1.979
NM_001144458	nudE	3.907
NM_001144459	hay	2.252
NM_001144460	E(z)	2.594
NM_001144461	CG7394	3.641
NM_001144462	Sug	3.187
NM_001144464	app	2.981
NM_001144465	app	2.990
NM_001144466	app	2.678
NM_001144467	app	2.693
NM_001144468	CG34242	3.261
NM_001144469	sowah	3.241
NM_001144470	sowah	2.742
NM_001144471	sowah	3.326
NM_001144472	CG11009	6.521
NM_001144473	CG11009	6.525
NM_001144476	CG32138	1.118
NM_001144477	bbg	5.347
NM_001144478	bbg	5.292
NM_001144479	bbg	5.261
NM_001144480	bbg	5.345
NM_001144481	bbg	5.285
NM_001144483	ome	5.495
NM_001144484	RhoGAP71E	1.661
NM_001144485	GXIVsPLA2	2.629
NM_001144486	Taf4	2.517
NM_001144490	frc	3.713
NM_001144492	Nedd4	3.792
NM_001144493	Nedd4	3.716
NM_001144499	fz2	2.479
NM_001144500	CG42374	3.393
NM_001144502	fal	2.128
NM_001144503	CG9449	-0.788
NM_001144504	CG9449	0.290
NM_001144505	CG9449	0.406
NM_001144506	CG8786	0.834
NM_001144509	tey	1.426
NM_001144512	CG42674	2.148
NM_001144513	CG42674	2.210
NM_001144514	CG42674	2.266
NM_001144516	Psn	4.025
NM_001144523	CG32442	2.617
NM_001144524	CG7414	5.731
NM_001144525	CS-2	5.689
NM_001144527	CG33169	4.211
NM_001144528	CG33170	3.892
NM_001144529	CG17454	4.347
NM_001144530	MP1	3.103
NM_001144532	CG43427	4.434
NM_001144533	CG43427	4.484
NM_001144534	l(3)82Fd	5.041
NM_001144535	l(3)82Fd	5.061
NM_001144536	l(3)82Fd	4.906
NM_001144537	l(3)82Fd	4.754
NM_001144538	mia	2.522
NM_001144539	MTA1-like	2.688
NM_001144540	CG2017	2.997
NM_001144541	Pak	3.917
NM_001144543	CG1021	3.281
NM_001144544	CG1021	3.604
NM_001144547	lap	1.905
NM_001144551	Taf7	0.862
NM_001144552	CG2698	2.991
NM_001144556	pyd	2.565
NM_001144557	Glut4EF	-0.352
NM_001144558	Glut4EF	-0.756
NM_001144559	Glut4EF	-0.701
NM_001144560	Mical	2.090
NM_001144561	Best1	2.870
NM_001144563	CG42394	4.325
NM_001144564	SelR	2.604
NM_001144565	CG6959	1.224
NM_001144569	CG14394	2.838
NM_001144570	CG14394	3.077
NM_001144572	yrt	2.476
NM_001144573	yrt	2.677
NM_001144574	yrt	2.404
NM_001144575	CG34383	-0.956
NM_001144576	CG42375	4.253
NM_001144577	tal-AA	0.293
NM_001144578	tal-1A	0.293
NM_001144579	tal-2A	0.293
NM_001144580	tal-3A	0.293
NM_001144583	btsz	2.223
NM_001144584	btsz	0.911
NM_001144588	CG42232	-0.198
NM_001144593	Fas1	1.598
NM_001144594	Fas1	1.510
NM_001144595	cher	1.901
NM_001144596	CG31266	6.533
NM_001144598	PP2A-B'	3.836
NM_001144599	PP2A-B'	4.172
NM_001144600	PP2A-B'	4.237
NM_001144601	moi	2.589
NM_001144602	PKD	1.910
NM_001144603	koko	3.897
NM_001144604	CG7694	2.564
NM_001144605	fray	3.507
NM_001144606	fray	3.488
NM_001144607	fray	3.474
NM_001144611	bnl	1.118
NM_001144614	CG42668	3.715
NM_001144615	CG5180	0.856
NM_001144621	InR	-2.557
NM_001144622	InR	-2.477
NM_001144623	InR	-2.486
NM_001144629	CG31145	2.461
NM_001144630	CG31145	2.001
NM_001144633	CG6364	2.660
NM_001144634	CG5746	2.609
NM_001144635	CG5746	2.551
NM_001144636	5PtaseI	0.948
NM_001144637	5PtaseI	0.994
NM_001144643	Tsp97E	0.057
NM_001144644	spz	1.010
NM_001144646	CG31048	0.683
NM_001144648	Doa	3.842
NM_001144649	Doa	3.683
NM_001144650	Doa	3.795
NM_001144651	CG31033	2.100
NM_001144652	CG31033	2.650
NM_001144654	Axn	1.739
NM_001144655	RpL32	9.753
NM_001144657	sima	2.845
NM_001144658	Ptx1	4.008
NM_001144664	CG42376	4.383
NM_001144665	CG42376	4.481
NM_001144666	CG42376	3.738
NM_001144669	svr	2.768
NM_001144671	Roc1a	5.233
NM_001144673	MED18	2.493
NM_001144677	Csat	3.712
NM_001144680	tlk	1.745
NM_001144681	tlk	1.399
NM_001144682	tlk	1.645
NM_001144683	tlk	1.780
NM_001144685	rg	1.795
NM_001144686	rg	1.861
NM_001144687	rg	1.873
NM_001144690	CG3011	3.382
NM_001144692	CG42240	3.838
NM_001144694	C3G	2.408
NM_001144695	C3G	2.330
NM_001144696	C3G	2.342
NM_001144697	C3G	2.397
NM_001144699	CG42308	3.713
NM_001144700	CG42308	3.758
NM_001144707	CG7766	3.610
NM_001144708	CG7766	3.643
NM_001144711	CG34408	2.646
NM_001144712	CG34408	2.763
NM_001144714	Kap3	1.878
NM_001144715	Ptp10D	0.591
NM_001144719	Pkcdelta	1.213
NM_001144720	CG11138	2.179
NM_001144723	inaE	0.830
NM_001144724	inaE	0.665
NM_001144725	CG14408	1.079
NM_001144729	CG42354	3.870
NM_001144730	CG42354	3.801
NM_001144731	Dsp1	2.860
NM_001144732	hang	0.798
NM_001144734	Nup153	1.928
NM_001144737	SmG	4.377
NM_001144742	CG4991	1.718
NM_001144743	mei-218	-0.472
NM_001144745	CG8408	4.135
NM_001144748	RhoGAP18B	3.306
NM_001144749	RhoGAP18B	3.920
NM_001144751	CG1529	1.504
NM_001144752	CG34120	2.409
NM_001169155	RhoGAP1A	4.299
NM_001169159	sdk	0.208
NM_001169160	sdk	0.302
NM_001169161	futsch	-5.171
NM_001169163	CG14777	3.731
NM_001169171	deltaCOP	5.072
NM_001169173	ph-p	0.084
NM_001169174	CG2918	6.035
NM_001169177	trol	2.861
NM_001169178	sgg	3.968
NM_001169179	sgg	3.750
NM_001169180	Mnt	1.665
NM_001169181	Mnt	2.352
NM_001169182	Mnt	2.302
NM_001169183	Mnt	1.653
NM_001169184	tlk	1.721
NM_001169186	tyf	2.244
NM_001169187	tyf	2.226
NM_001169188	tyf	2.220
NM_001169189	tyf	2.285
NM_001169190	norpA	0.308
NM_001169193	rb	1.740
NM_001169198	Ptp4E	1.559
NM_001169199	Ptp4E	1.582
NM_001169200	Ptp4E	1.467
NM_001169201	Ptp4E	1.578
NM_001169202	ovo	-1.320
NM_001169203	CG32767	-1.201
NM_001169204	CG32767	-0.821
NM_001169205	CG42492	-0.276
NM_001169208	CG34417	3.460
NM_001169209	CG34417	3.063
NM_001169210	CG14442	2.618
NM_001169211	CG14435	3.257
NM_001169212	CG4558	2.572
NM_001169213	inx2	4.135
NM_001169215	Sxl	3.726
NM_001169216	Sxl	3.029
NM_001169217	Sxl	3.717
NM_001169218	Sxl	2.815
NM_001169219	Sxl	3.142
NM_001169222	CG18624	6.271
NM_001169223	CG18624	6.062
NM_001169225	sn	1.102
NM_001169226	sn	0.991
NM_001169227	sn	1.001
NM_001169228	fs(1)h	0.983
NM_001169229	lawc	1.942
NM_001169230	Trf2	-0.654
NM_001169231	CG12125	2.055
NM_001169233	Nrg	2.486
NM_001169234	Nrg	1.681
NM_001169235	Nrg	2.485
NM_001169236	spirit	1.351
NM_001169237	CG12065	4.118
NM_001169238	CG12065	4.133
NM_001169239	Crag	3.570
NM_001169240	CG42388	1.897
NM_001169241	CG42388	2.555
NM_001169242	HP1b	3.015
NM_001169243	APC4	0.929
NM_001169245	Tango5	4.415
NM_001169246	Imp	-0.321
NM_001169247	dlg1	1.408
NM_001169248	dlg1	2.616
NM_001169250	CG11727	1.035
NM_001169251	CG11727	1.370
NM_001169252	Drak	3.081
NM_001169253	Drak	3.113
NM_001169254	CG11695	0.573
NM_001169256	Sclp	3.629
NM_001169262	LIMK1	1.865
NM_001169263	LIMK1	1.975
NM_001169264	tomosyn	2.359
NM_001169265	tomosyn	2.235
NM_001169266	CkIalpha	5.335
NM_001169267	RpS15Aa	7.803
NM_001169268	CG1998	2.438
NM_001169269	Set2	1.568
NM_001169270	up	7.046
NM_001169271	up	7.053
NM_001169272	up	7.031
NM_001169273	up	7.233
NM_001169274	NFAT	0.296
NM_001169275	NFAT	0.611
NM_001169276	NFAT	-0.352
NM_001169277	rdgB	0.975
NM_001169278	rdgB	1.165
NM_001169279	rdgB	1.141
NM_001169280	rdgB	1.169
NM_001169281	ben	6.080
NM_001169285	CG14411	3.118
NM_001169286	CG14411	3.098
NM_001169287	Flo-2	1.524
NM_001169288	Flo-2	1.709
