transcript_name	Gene_name	RAL-802-Unchallenged
NM_001103610	Traf4	0.943
NM_001103618	CG14023	0.771
NM_001103619	nompC	-1.772
NM_001103623	Tsp26A	0.901
NM_001103624	slmo	5.020
NM_001103625	CG34179	2.168
NM_001103627	CG34380	-0.264
NM_001103629	CG31638	2.278
NM_001103632	CG31635	1.684
NM_001103633	CG34310	3.560
NM_001103634	CG34310	0.603
NM_001103635	Nhe3	3.699
NM_001103640	CG4495	3.661
NM_001103644	Rapgap1	1.421
NM_001103645	Snoo	0.974
NM_001103646	Snoo	0.359
NM_001103647	Snoo	0.563
NM_001103650	Btk29A	-0.184
NM_001103651	Btk29A	0.163
NM_001103652	lmg	1.170
NM_001103653	lmg	1.320
NM_001103654	CG34441	1.170
NM_001103655	CG34441	1.320
NM_001103656	Hnf4	3.928
NM_001103657	CG34398	0.519
NM_001103658	CG34398	0.877
NM_001103659	CG31886	3.504
NM_001103663	jp	1.863
NM_001103664	CG34183	2.114
NM_001103667	CG34159	4.005
NM_001103680	CG34163	2.949
NM_001103683	nub	3.444
NM_001103686	CG6043	2.941
NM_001103687	CG6043	3.021
NM_001103689	kuz	-0.469
NM_001103690	kuz	-0.356
NM_001103697	CG17912	1.788
NM_001103699	CG34313	3.434
NM_001103703	Fas3	2.140
NM_001103704	Fas3	2.510
NM_001103707	Pde11	2.737
NM_001103709	CG10492	1.650
NM_001103713	sick	1.663
NM_001103714	rtGEF	1.352
NM_001103715	rtGEF	1.975
NM_001103718	CG42748	3.796
NM_001103719	CG42748	3.207
NM_001103720	CG42748	2.948
NM_001103722	Nipped-A	0.885
NM_001103723	CG34200	5.643
NM_001103726	CG34212	5.560
NM_001103728	jing	0.712
NM_001103729	jing	0.638
NM_001103730	jing	0.381
NM_001103732	Epac	1.901
NM_001103734	CG34215	5.072
NM_001103735	mim	2.458
NM_001103740	CG43340	3.912
NM_001103744	CG12824	4.658
NM_001103746	CG12821	1.681
NM_001103749	Dgk	-0.781
NM_001103750	Dgk	-0.698
NM_001103751	CG30381	3.002
NM_001103755	CG2906	1.040
NM_001103756	ACC	4.210
NM_001103757	ACC	4.175
NM_001103758	Lpin	4.972
NM_001103767	Pkn	3.194
NM_001103768	Drep-2	-1.635
NM_001103770	Pdk	5.024
NM_001103772	Not1	3.569
NM_001103773	Not1	3.554
NM_001103774	Not1	3.645
NM_001103775	CG12929	2.097
NM_001103778	hebe	6.875
NM_001103779	TER94	6.453
NM_001103780	TER94	6.423
NM_001103781	Pka-R2	3.210
NM_001103782	Pka-R2	2.869
NM_001103783	CG34220	11.589
NM_001103784	magu	3.800
NM_001103790	CG11883	0.293
NM_001103791	CG7220	5.909
NM_001103792	CG30015	3.639
NM_001103793	CG30015	3.992
NM_001103800	tou	1.372
NM_001103801	CG9003	1.971
NM_001103802	CG9003	2.623
NM_001103803	CG9003	2.627
NM_001103804	CG34228	4.146
NM_001103805	pyr	2.758
NM_001103809	CG13185	0.397
NM_001103810	CG34231	1.912
NM_001103811	CG13177	3.943
NM_001103812	CG34232	5.926
NM_001103813	CG34232	5.599
NM_001103816	CG8834	8.622
NM_001103817	Dyb	2.242
NM_001103822	CG17574	6.699
NM_001103823	CG17574	6.751
NM_001103824	CG17574	6.931
NM_001103826	CG34439	6.031
NM_001103827	CG34439	4.815
NM_001103831	CG42319	0.655
NM_001103832	CG33156	1.616
NM_001103833	CG34236	4.465
NM_001103834	cg	2.699
NM_001103835	cg	2.612
NM_001103836	cg	2.707
NM_001103837	Shroom	3.933
NM_001103848	CG10249	3.012
NM_001103849	Rpb12	4.647
NM_001103850	trpm	2.901
NM_001103852	CG43223	-0.450
NM_001103855	CG43223	-0.448
NM_001103859	CG12963	6.851
NM_001103860	CG12963	6.956
NM_001103862	Gpo-1	4.350
NM_001103863	sli	0.556
NM_001103864	sli	0.659
NM_001103866	Nox	0.850
NM_001103871	CG30463	4.122
NM_001103872	CG30463	4.168
NM_001103873	CG30463	3.975
NM_001103876	unc-104	0.795
NM_001103880	Pkc53E	0.526
NM_001103882	mute	0.571
NM_001103884	CG34191	4.828
NM_001103885	CG30460	1.190
NM_001103888	CG34194	5.074
NM_001103889	MESR4	1.146
NM_001103890	CG34195	1.433
NM_001103891	Mapmodulin	4.224
NM_001103892	CG34386	2.605
NM_001103893	CG5098	0.358
NM_001103895	CG30118	4.496
NM_001103896	CG30118	4.425
NM_001103897	CG10924	-1.227
NM_001103901	l(2)03709	6.152
NM_001103902	l(2)03709	6.027
NM_001103903	l(2)03709	6.120
NM_001103904	CG15118	3.743
NM_001103905	endoB	-0.251
NM_001103906	endoB	-0.246
NM_001103907	hts	3.349
NM_001103908	CalpA	1.937
NM_001103909	CG34198	5.420
NM_001103917	Ipk1	0.724
NM_001103918	otp	-0.572
NM_001103919	RIC-3	1.138
NM_001103921	RIC-3	1.304
NM_001103924	CG4266	3.026
NM_001103925	Rgk3	0.807
NM_001103926	Rgk3	0.219
NM_001103927	CG34203	4.040
NM_001103929	CG10320	6.877
NM_001103930	CG10320	6.525
NM_001103936	Vrp1	2.914
NM_001103939	Oatp58Dc	0.894
NM_001103942	pgc	2.073
NM_001103947	px	3.113
NM_001103953	stl	2.124
NM_001103955	CG42678	1.700
NM_001103956	CG42678	1.787
NM_001103961	CG34423	2.303
NM_001103962	CG34424	2.149
NM_001103963	CG3530	2.709
NM_001103966	wmd	3.407
NM_001103967	Sesn	4.443
NM_001103968	Sesn	4.440
NM_001103969	CG34213	2.677
NM_001103970	Unc-89	1.855
NM_001103979	NKAIN	3.301
NM_001103981	CG2765	4.905
NM_001103982	CG2765	4.829
NM_001103983	CG30424	3.979
NM_001103984	CG30424	4.097
NM_001103985	CG30424	3.204
NM_001103986	p130CAS	4.454
NM_001103992	klar	4.195
NM_001103993	klar	3.445
NM_001103997	Glut1	2.109
NM_001103998	Glut1	1.933
NM_001103999	Glut1	1.909
NM_001104004	CG12004	4.670
NM_001104005	CG7971	2.605
NM_001104007	CG1887	0.943
NM_001104016	CG11486	4.863
NM_001104017	CG11486	4.650
NM_001104018	CG11486	4.583
NM_001104019	CG11537	3.098
NM_001104020	CG11537	3.216
NM_001104022	kst	4.987
NM_001104024	CG32264	2.759
NM_001104026	enc	1.331
NM_001104027	enc	1.308
NM_001104028	ens	4.329
NM_001104031	Cip4	3.467
NM_001104032	CG15019	5.505
NM_001104033	DOR	4.587
NM_001104034	DOR	4.317
NM_001104035	CG11357	1.904
NM_001104036	CG11357	1.731
NM_001104055	CG10274	1.611
NM_001104057	form3	1.382
NM_001104059	lqf	4.410
NM_001104063	Ank2	-0.716
NM_001104064	Ank2	0.244
NM_001104065	Ank2	-1.643
NM_001104066	Ank2	-1.474
NM_001104068	Ank2	-1.666
NM_001104069	Ank2	-1.696
NM_001104070	pbl	1.056
NM_001104071	Ect4	5.327
NM_001104074	Ect4	5.348
NM_001104075	Ect4	5.463
NM_001104079	CG7112	2.720
NM_001104084	TrpA1	1.889
NM_001104085	Argk	8.877
NM_001104086	Argk	8.691
NM_001104090	MTF-1	3.648
NM_001104091	MTF-1	3.696
NM_001104092	MTF-1	3.995
NM_001104094	I-2	3.587
NM_001104096	CG14164	0.391
NM_001104097	CG6709	0.391
NM_001104098	nudE	3.590
NM_001104099	nudE	3.464
NM_001104107	CG32068	6.860
NM_001104112	CG32082	0.856
NM_001104113	CG32082	1.233
NM_001104116	CG14132	1.077
NM_001104125	CG34242	3.159
NM_001104126	CG12520	-0.792
NM_001104130	stv	5.161
NM_001104136	ome	4.730
NM_001104138	CG10006	2.091
NM_001104140	CG12355	2.827
NM_001104141	CG34452	2.112
NM_001104143	Mbs	3.095
NM_001104144	Mbs	2.830
NM_001104145	Mbs	2.732
NM_001104146	l(3)72Do	2.939
NM_001104153	Abl	1.028
NM_001104159	Nc73EF	5.817
NM_001104160	Exn	2.599
NM_001104163	CG34250	2.602
NM_001104168	Sgf11	1.912
NM_001104170	blos3	2.287
NM_001104173	fz2	2.673
NM_001104176	Shal	-0.285
NM_001104179	CG32425	1.224
NM_001104189	CG11247	1.983
NM_001104190	srpk79D	-0.988
NM_001104191	Ten-m	-0.393
NM_001104193	CG6838	4.413
NM_001104194	CG6838	4.527
NM_001104196	SPoCk	3.027
NM_001104197	Arf79F	7.583
NM_001104198	Arf79F	7.610
NM_001104210	CG9853	3.485
NM_001104218	CG31550	2.928
NM_001104219	CG2911	1.604
NM_001104222	CG1208	5.866
NM_001104224	Gasp	1.949
NM_001104225	CG10277	4.185
NM_001104227	Alh	1.142
NM_001104228	Alh	1.159
NM_001104232	CG18748	5.095
NM_001104233	CG18748	5.174
NM_001104237	CG7900	3.480
NM_001104240	CG34301	4.945
NM_001104241	pyd	2.227
NM_001104242	pyd	1.386
NM_001104243	skap	5.502
NM_001104253	CG8176	2.643
NM_001104254	CG8176	2.566
NM_001104255	Dh44	-2.731
NM_001104257	Pnn	1.639
NM_001104259	CG9471	5.040
NM_001104262	CG12945	3.247
NM_001104264	Glut4EF	1.394
NM_001104268	Rfx	-0.219
NM_001104270	CG14688	2.767
NM_001104272	CG6567	4.436
NM_001104274	Ugt86Dd	6.709
NM_001104275	cu	3.408
NM_001104276	cu	3.077
NM_001104277	cu	3.506
NM_001104280	CG18765	1.831
NM_001104281	ClC-a	4.133
NM_001104282	ClC-a	4.042
NM_001104284	CG12213	2.725
NM_001104285	CG3532	2.696
NM_001104289	CG6225	0.720
NM_001104290	CG14394	2.166
NM_001104291	CG14394	2.009
NM_001104292	CG14394	2.694
NM_001104293	CG31342	1.996
NM_001104294	CG31342	1.928
NM_001104302	f-cup	2.128
NM_001104303	f-cup	2.330
NM_001104304	f-cup	2.588
NM_001104307	CG34383	-1.580
NM_001104314	CCHa1	2.854
NM_001104315	Abi	3.144
NM_001104316	cv-c	1.903
NM_001104318	cv-c	2.011
NM_001104322	stumps	1.539
NM_001104323	CG43162	2.283
NM_001104324	btsz	2.041
NM_001104325	Rrp6	2.250
NM_001104326	CG6966	2.720
NM_001104331	CG6171	2.381
NM_001104342	CG6006	1.171
NM_001104343	CG8925	3.651
NM_001104344	Fas1	1.725
NM_001104348	CG31269	3.608
NM_001104363	Xrp1	7.743
NM_001104364	gukh	2.129
NM_001104369	Ire1	3.285
NM_001104371	CG4562	6.071
NM_001104373	cic	2.145
NM_001104374	CG4360	2.197
NM_001104376	CG15923	-0.934
NM_001104377	Lrrk	0.414
NM_001104378	CG17838	0.162
NM_001104379	CG17838	0.652
NM_001104380	CG31191	-0.031
NM_001104381	CG5630	2.942
NM_001104382	CG10825	0.404
NM_001104383	CG5802	4.094
NM_001104384	SNF4Agamma	4.910
NM_001104385	SNF4Agamma	4.656
NM_001104386	mod(mdg4)	4.003
NM_001104387	mod(mdg4)	3.976
NM_001104388	mod(mdg4)	3.900
NM_001104392	CASK	2.302
NM_001104393	CASK	2.924
NM_001104400	CG34288	6.147
NM_001104402	CG34376	4.229
NM_001104403	CG31158	1.564
NM_001104404	CG31158	1.493
NM_001104406	CG6982	1.165
NM_001104407	CG6982	1.223
NM_001104408	CG17618	1.223
NM_001104409	CG7029	3.164
NM_001104410	CG7029	3.320
NM_001104411	CG7029	3.299
NM_001104414	Ir	4.402
NM_001104420	Pli	2.289
NM_001104422	sba	1.385
NM_001104423	sba	1.465
NM_001104424	CG31140	-1.266
NM_001104426	CG13604	2.760
NM_001104427	CG13604	2.819
NM_001104428	CG13604	2.547
NM_001104435	CG6422	3.415
NM_001104437	CG11791	4.850
NM_001104439	CG34349	2.705
NM_001104441	CG9996	0.765
NM_001104442	CG13650	0.921
NM_001104443	vig2	6.305
NM_001104446	CHKov1	4.617
NM_001104447	CHKov1	4.678
NM_001104448	CHKov1	5.316
NM_001104449	CHKov1	3.146
NM_001104450	jigr1	1.737
NM_001104451	jigr1	1.900
NM_001104452	CG5028	5.619
NM_001104453	CG5028	5.532
NM_001104454	CG5028	5.431
NM_001104456	LpR2	3.328
NM_001104457	LpR2	3.340
NM_001104458	LpR2	3.513
NM_001104459	LpR2	3.173
NM_001104460	LpR2	3.458
NM_001104461	LpR1	3.858
NM_001104462	LpR1	3.712
NM_001104463	LpR1	3.840
NM_001104464	LpR1	3.812
NM_001104469	sda	3.054
NM_001104472	spz	-0.487
NM_001104473	CG6051	3.969
NM_001104475	CG34293	3.508
NM_001104476	woc	2.812
NM_001104480	CG4951	0.728
NM_001104487	CG1646	3.425
NM_001104488	CG1646	3.069
NM_001104491	Doa	4.106
NM_001104494	CG14507	-1.963
NM_001104507	CG34317	4.138
NM_001104512	tmod	3.203
NM_001104519	CG34347	-0.299
NM_001104522	heph	-0.825
NM_001104523	heph	-0.526
NM_001104524	heph	-1.765
NM_001144135	Fis1	5.421
NM_001144136	Fis1	5.480
NM_001144137	Fis1	4.518
NM_001144138	Pld	4.285
NM_001144140	CG30503	1.607
NM_001144141	kappaB-Ras	1.613
NM_001144146	CG2121	0.270
NM_001144148	Cirl	3.243
NM_001144149	CG8740	1.533
NM_001144151	CG8008	3.036
NM_001144152	Camta	-0.270
NM_001144153	Camta	-0.336
NM_001144154	Camta	-0.328
NM_001144155	Updo	4.086
NM_001144157	dila	-0.208
NM_001144158	Pal1	1.799
NM_001144159	KCNQ	4.936
NM_001144160	KCNQ	4.897
NM_001144161	Syb	6.891
NM_001144162	Syb	6.721
NM_001144164	CAP	3.944
NM_001144165	CAP	3.539
NM_001144166	CAP	3.532
NM_001144167	CAP	3.859
NM_001144168	CAP	4.126
NM_001144169	CAP	3.050
NM_001144170	metro	-0.035
NM_001144171	metro	-0.081
NM_001144172	CG42336	6.132
NM_001144177	CG42321	3.226
NM_001144178	CG42321	2.873
NM_001144179	CG42321	3.131
NM_001144180	CG42321	3.140
NM_001144181	CG42321	2.992
NM_001144182	CG42321	3.289
NM_001144183	CG42321	3.142
NM_001144184	CG42321	2.953
NM_001144185	shot	3.402
NM_001144186	shot	3.375
NM_001144187	shot	3.333
NM_001144188	shot	3.386
NM_001144189	shot	3.359
NM_001144190	CG13349	5.202
NM_001144191	CG13349	5.256
NM_001144192	CG13349	5.262
NM_001144194	cg	2.490
NM_001144195	Ih	0.715
NM_001144196	Ih	0.716
NM_001144197	Ih	-0.843
NM_001144200	trpm	2.906
NM_001144201	trpm	2.952
NM_001144202	ATPCL	5.150
NM_001144203	CG8446	6.091
NM_001144204	CG8446	4.519
NM_001144205	CG42372	3.442
NM_001144207	Vha44	6.242
NM_001144212	CG15609	2.881
NM_001144213	CG30460	1.112
NM_001144214	CG30460	1.361
NM_001144215	CG30456	4.866
NM_001144216	mbl	0.996
NM_001144217	mbl	-0.971
NM_001144218	Patronin	2.681
NM_001144219	Patronin	2.763
NM_001144220	CG42239	5.878
NM_001144221	CG4975	0.876
NM_001144222	CG4975	1.314
NM_001144223	CG4984	0.876
NM_001144224	olf186-F	1.379
NM_001144227	CG5189	1.930
NM_001144228	CG42306	4.762
NM_001144229	CG42306	4.990
NM_001144231	CG42351	1.295
NM_001144232	CG42351	1.454
NM_001144233	CG42351	1.393
NM_001144234	sano	-0.688
NM_001144235	abba	2.587
NM_001144237	ena	0.825
NM_001144238	CG10737	3.749
NM_001144239	CG10737	3.978
NM_001144240	CG10737	3.915
NM_001144241	CG10737	3.956
NM_001144242	CG10737	3.955
NM_001144243	CG10737	4.000
NM_001144244	CG10737	3.981
NM_001144245	CG10737	3.938
NM_001144246	Fak56D	1.635
NM_001144247	Fak56D	2.063
NM_001144249	Cpr57A	0.435
NM_001144251	CG42672	3.207
NM_001144252	CG42672	3.104
NM_001144253	CG42672	3.062
NM_001144254	CG42672	3.142
NM_001144256	Sdc	3.667
NM_001144257	Sdc	3.567
NM_001144258	CG42363	2.488
NM_001144259	CG42362	2.484
NM_001144261	CG42381	4.263
NM_001144262	CG42379	4.263
NM_001144263	CG42379	4.262
NM_001144264	CG42380	4.263
NM_001144265	CG42380	4.262
NM_001144268	CG3700	0.987
NM_001144269	MED23	0.987
NM_001144271	CG42241	1.813
NM_001144272	CG5431	3.581
NM_001144273	CG30183	0.310
NM_001144278	Mlp60A	5.148
NM_001144279	bs	-0.584
NM_001144280	slik	4.126
NM_001144286	Nurf-38	7.080
NM_001144289	kis	1.820
NM_001144295	CG42371	4.706
NM_001144297	Slh	2.605
NM_001144298	CG3214	6.076
NM_001144300	lilli	2.607
NM_001144301	lilli	2.398
NM_001144302	lilli	2.585
NM_001144303	lilli	2.298
NM_001144304	Rrp1	0.316
NM_001144305	CG3558	2.927
NM_001144306	CG3523	5.052
NM_001144307	pgant4	4.062
NM_001144308	tim	5.285
NM_001144310	Shaw	0.959
NM_001144311	capu	3.962
NM_001144312	capu	3.880
NM_001144313	capu	4.517
NM_001144314	capu	4.117
NM_001144315	capu	3.950
NM_001144317	CG10039	5.099
NM_001144319	Tfb5	4.776
NM_001144320	vri	4.345
NM_001144321	slmo	4.673
NM_001144322	CG34179	4.673
NM_001144323	CG12393	2.750
NM_001144324	Kr-h1	2.722
NM_001144325	Gef26	0.781
NM_001144326	Gef26	0.693
NM_001144328	CG9527	7.290
NM_001144329	Nhe3	3.528
NM_001144332	uif	-0.751
NM_001144334	CG5171	0.884
NM_001144335	CG13796	2.027
NM_001144336	pes	4.880
NM_001144337	Tsp29Fb	9.080
NM_001144339	CG13124	4.094
NM_001144342	CG31869	-0.439
NM_001144343	CG31869	-0.280
NM_001144344	Pde1c	2.298
NM_001144345	Pde1c	1.752
NM_001144346	Pde1c	2.143
NM_001144347	Pde1c	5.625
NM_001144348	Pde1c	1.787
NM_001144349	Sfmbt	1.559
NM_001144350	CG31855	2.939
NM_001144354	osp	0.647
NM_001144356	CG42231	0.608
NM_001144357	CG42389	2.172
NM_001144361	CLIP-190	3.791
NM_001144362	CLIP-190	3.563
NM_001144367	CG10600	3.008
NM_001144371	CG31688	2.379
NM_001144372	CG31678	2.529
NM_001144373	CG42238	1.129
NM_001144374	CG42238	0.883
NM_001144375	Nhe2	3.663
NM_001144376	Nhe2	3.188
NM_001144377	Nhe2	3.521
NM_001144378	Nhe2	3.240
NM_001144379	Nhe2	3.326
NM_001144380	CG8671	2.824
NM_001144383	CG2177	3.578
NM_001144385	eIF4G	5.601
NM_001144386	CG6845	2.946
NM_001144387	CG6845	3.175
NM_001144388	p130CAS	4.648
NM_001144389	p130CAS	4.624
NM_001144390	RhoGEF3	0.655
NM_001144391	RhoGEF3	0.729
NM_001144394	Atac3	1.050
NM_001144395	CG13896	1.125
NM_001144396	Cpr62Ba	1.530
NM_001144400	CG15822	0.205
NM_001144401	mRpL23	3.412
NM_001144403	MEP-1	3.188
NM_001144404	CG42245	3.214
NM_001144405	CG42303	0.452
NM_001144406	Mrtf	1.780
NM_001144407	Mrtf	1.820
NM_001144408	BtbVII	2.590
NM_001144409	CG10359	2.750
NM_001144410	CG10359	2.810
NM_001144415	CG10625	0.675
NM_001144416	CG10625	0.833
NM_001144417	CG10625	0.743
NM_001144419	sinu	1.430
NM_001144421	PGRP-LD	3.136
NM_001144423	CG8620	2.002
NM_001144427	CG42307	1.863
NM_001144428	CG42307	1.863
NM_001144429	CG42307	4.185
NM_001144430	mus312	1.863
NM_001144431	CG7546	3.476
NM_001144432	CG7546	3.319
NM_001144435	CG7504	-0.260
NM_001144438	Idh	8.016
NM_001144439	Idh	8.103
NM_001144440	Unr	1.408
NM_001144452	smg	0.400
NM_001144453	smg	0.829
NM_001144454	CG3552	0.970
NM_001144455	CG32043	-0.529
NM_001144457	Naa60	2.091
NM_001144458	nudE	3.602
NM_001144459	hay	2.246
NM_001144460	E(z)	2.370
NM_001144461	CG7394	3.590
NM_001144462	Sug	3.585
NM_001144464	app	2.986
NM_001144465	app	2.966
NM_001144466	app	2.699
NM_001144467	app	2.657
NM_001144468	CG34242	3.189
NM_001144469	sowah	2.981
NM_001144470	sowah	2.601
NM_001144471	sowah	3.151
NM_001144472	CG11009	6.164
NM_001144473	CG11009	6.164
NM_001144476	CG32138	1.355
NM_001144477	bbg	5.121
NM_001144478	bbg	5.070
NM_001144479	bbg	5.041
NM_001144480	bbg	5.122
NM_001144481	bbg	5.104
NM_001144483	ome	4.688
NM_001144484	RhoGAP71E	1.056
NM_001144485	GXIVsPLA2	2.888
NM_001144486	Taf4	2.555
NM_001144490	frc	3.414
NM_001144492	Nedd4	3.753
NM_001144493	Nedd4	3.680
NM_001144499	fz2	2.651
NM_001144500	CG42374	3.365
NM_001144502	fal	2.238
NM_001144503	CG9449	-1.364
NM_001144504	CG9449	-0.573
NM_001144505	CG9449	-0.587
NM_001144506	CG8786	0.760
NM_001144509	tey	0.363
NM_001144512	CG42674	2.145
NM_001144513	CG42674	2.202
NM_001144514	CG42674	2.260
NM_001144516	Psn	3.905
NM_001144523	CG32442	2.575
NM_001144524	CG7414	6.075
NM_001144525	CS-2	5.155
NM_001144527	CG33169	4.315
NM_001144528	CG33170	3.865
NM_001144529	CG17454	4.286
NM_001144530	MP1	1.694
NM_001144532	CG43427	4.574
NM_001144533	CG43427	4.628
NM_001144534	l(3)82Fd	4.748
NM_001144535	l(3)82Fd	4.790
NM_001144536	l(3)82Fd	4.634
NM_001144537	l(3)82Fd	4.482
NM_001144538	mia	2.302
NM_001144539	MTA1-like	2.686
NM_001144540	CG2017	2.905
NM_001144541	Pak	3.985
NM_001144543	CG1021	3.006
NM_001144544	CG1021	3.316
NM_001144547	lap	2.043
NM_001144551	Taf7	1.444
NM_001144552	CG2698	2.740
NM_001144556	pyd	2.161
NM_001144557	Glut4EF	-0.150
NM_001144558	Glut4EF	-0.510
NM_001144559	Glut4EF	-0.123
NM_001144560	Mical	2.622
NM_001144561	Best1	3.296
NM_001144563	CG42394	3.907
NM_001144564	SelR	2.388
NM_001144565	CG6959	0.564
NM_001144569	CG14394	2.591
NM_001144570	CG14394	2.886
NM_001144572	yrt	2.340
NM_001144573	yrt	2.546
NM_001144574	yrt	2.268
NM_001144575	CG34383	-1.623
NM_001144576	CG42375	4.102
NM_001144577	tal-AA	0.683
NM_001144578	tal-1A	0.683
NM_001144579	tal-2A	0.683
NM_001144580	tal-3A	0.683
NM_001144583	btsz	2.190
NM_001144584	btsz	0.875
NM_001144588	CG42232	-0.063
NM_001144593	Fas1	1.349
NM_001144594	Fas1	1.255
NM_001144595	cher	2.554
NM_001144596	CG31266	5.990
NM_001144598	PP2A-B'	4.073
NM_001144599	PP2A-B'	4.374
NM_001144600	PP2A-B'	4.408
NM_001144601	moi	2.418
NM_001144602	PKD	1.588
NM_001144603	koko	4.028
NM_001144604	CG7694	2.546
NM_001144605	fray	3.604
NM_001144606	fray	3.594
NM_001144607	fray	3.579
NM_001144611	bnl	0.540
NM_001144614	CG42668	2.998
NM_001144615	CG5180	1.044
NM_001144621	InR	-2.675
NM_001144622	InR	-2.618
NM_001144623	InR	-2.628
NM_001144629	CG31145	2.574
NM_001144630	CG31145	2.171
NM_001144633	CG6364	2.618
NM_001144634	CG5746	2.545
NM_001144635	CG5746	2.528
NM_001144636	5PtaseI	0.818
NM_001144637	5PtaseI	0.804
NM_001144643	Tsp97E	-0.201
NM_001144644	spz	-0.491
NM_001144646	CG31048	0.377
NM_001144648	Doa	3.788
NM_001144649	Doa	3.590
NM_001144650	Doa	3.687
NM_001144651	CG31033	2.267
NM_001144652	CG31033	2.593
NM_001144654	Axn	1.879
NM_001144655	RpL32	9.562
NM_001144657	sima	3.067
NM_001144658	Ptx1	3.843
NM_001144664	CG42376	4.525
NM_001144665	CG42376	4.614
NM_001144666	CG42376	3.595
NM_001144669	svr	3.052
NM_001144671	Roc1a	5.327
NM_001144673	MED18	2.427
NM_001144677	Csat	3.404
NM_001144680	tlk	1.760
NM_001144681	tlk	1.431
NM_001144682	tlk	1.691
NM_001144683	tlk	1.863
NM_001144685	rg	2.200
NM_001144686	rg	2.261
NM_001144687	rg	2.274
NM_001144690	CG3011	3.812
NM_001144692	CG42240	4.828
NM_001144694	C3G	2.438
NM_001144695	C3G	2.379
NM_001144696	C3G	2.392
NM_001144697	C3G	2.426
NM_001144699	CG42308	4.023
NM_001144700	CG42308	4.116
NM_001144707	CG7766	3.750
NM_001144708	CG7766	3.768
NM_001144711	CG34408	2.721
NM_001144712	CG34408	2.849
NM_001144714	Kap3	1.592
NM_001144715	Ptp10D	0.302
NM_001144719	Pkcdelta	1.015
NM_001144720	CG11138	1.910
NM_001144723	inaE	-0.248
NM_001144724	inaE	-0.413
NM_001144725	CG14408	1.790
NM_001144729	CG42354	3.888
NM_001144730	CG42354	3.818
NM_001144731	Dsp1	1.736
NM_001144732	hang	1.146
NM_001144734	Nup153	2.122
NM_001144737	SmG	4.756
NM_001144742	CG4991	2.572
NM_001144743	mei-218	-0.659
NM_001144745	CG8408	3.950
NM_001144748	RhoGAP18B	3.410
NM_001144749	RhoGAP18B	3.986
NM_001144751	CG1529	1.751
NM_001144752	CG34120	2.173
NM_001169155	RhoGAP1A	4.620
NM_001169159	sdk	0.422
NM_001169160	sdk	0.506
NM_001169161	futsch	-5.375
NM_001169163	CG14777	3.918
NM_001169171	deltaCOP	5.149
NM_001169173	ph-p	0.756
NM_001169174	CG2918	6.308
NM_001169177	trol	2.176
NM_001169178	sgg	4.233
NM_001169179	sgg	4.051
NM_001169180	Mnt	1.556
NM_001169181	Mnt	2.091
NM_001169182	Mnt	2.027
NM_001169183	Mnt	1.436
NM_001169184	tlk	1.808
NM_001169186	tyf	2.212
NM_001169187	tyf	2.196
NM_001169188	tyf	2.195
NM_001169189	tyf	2.229
NM_001169190	norpA	0.691
NM_001169193	rb	1.622
NM_001169198	Ptp4E	1.438
NM_001169199	Ptp4E	1.464
NM_001169200	Ptp4E	1.349
NM_001169201	Ptp4E	1.460
NM_001169202	ovo	-1.531
NM_001169203	CG32767	-0.193
NM_001169204	CG32767	-0.072
NM_001169205	CG42492	-2.776
NM_001169208	CG34417	2.735
NM_001169209	CG34417	2.435
NM_001169210	CG14442	2.796
NM_001169211	CG14435	3.084
NM_001169212	CG4558	2.679
NM_001169213	inx2	4.443
NM_001169215	Sxl	4.179
NM_001169216	Sxl	3.532
NM_001169217	Sxl	4.180
NM_001169218	Sxl	3.384
NM_001169219	Sxl	3.653
NM_001169222	CG18624	6.649
NM_001169223	CG18624	6.450
NM_001169225	sn	0.756
NM_001169226	sn	0.714
NM_001169227	sn	0.690
NM_001169228	fs(1)h	1.681
NM_001169229	lawc	2.063
NM_001169230	Trf2	-0.591
NM_001169231	CG12125	1.932
NM_001169233	Nrg	1.938
NM_001169234	Nrg	1.108
NM_001169235	Nrg	1.937
NM_001169236	spirit	1.890
NM_001169237	CG12065	4.219
NM_001169238	CG12065	4.242
NM_001169239	Crag	3.749
NM_001169240	CG42388	1.468
NM_001169241	CG42388	2.054
NM_001169242	HP1b	3.355
NM_001169243	APC4	0.822
NM_001169245	Tango5	4.325
NM_001169246	Imp	-0.159
NM_001169247	dlg1	1.255
NM_001169248	dlg1	2.444
NM_001169250	CG11727	1.180
NM_001169251	CG11727	1.403
NM_001169252	Drak	3.284
NM_001169253	Drak	3.320
NM_001169254	CG11695	1.125
NM_001169256	Sclp	3.398
NM_001169262	LIMK1	1.602
NM_001169263	LIMK1	1.690
NM_001169264	tomosyn	2.275
NM_001169265	tomosyn	2.148
NM_001169266	CkIalpha	5.079
NM_001169267	RpS15Aa	7.888
NM_001169268	CG1998	1.830
NM_001169269	Set2	1.549
NM_001169270	up	6.650
NM_001169271	up	6.646
NM_001169272	up	6.630
NM_001169273	up	6.802
NM_001169274	NFAT	0.610
NM_001169275	NFAT	0.910
NM_001169276	NFAT	0.150
NM_001169277	rdgB	1.358
NM_001169278	rdgB	1.494
NM_001169279	rdgB	1.481
NM_001169280	rdgB	1.483
NM_001169281	ben	5.968
NM_001169285	CG14411	3.272
NM_001169286	CG14411	3.226
NM_001169287	Flo-2	1.633
